Location,Period,Indicator,Dim1,First Tooltip
Mali,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,1.25
Mali,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,2.15
Mali,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.37
Mali,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,1.09
Mali,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,1.88
Mali,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.32
Mali,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,1.05
Mali,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,1.82
Mali,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.31
Mali,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,1.15
Mali,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,2
Mali,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.35
Malta,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,7.99
Malta,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,12.42
Malta,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,3.56
Malta,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,7.56
Malta,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,11.77
Malta,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,3.38
Malta,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,6.58
Malta,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,10.3
Malta,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,2.93
Malta,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,6.65
Malta,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,10.42
Malta,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,2.95
Malta,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,5.72
Malta,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,8.97
Malta,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,2.55
Mauritania,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,0.036
Mauritania,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,0.062
Mauritania,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.009
Mauritania,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,0.033
Mauritania,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,0.058
Mauritania,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.009
Mauritania,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,0.086
Mauritania,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,0.15
Mauritania,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.023
Mauritania,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,0.13
Mauritania,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,0.23
Mauritania,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.035
Mauritania,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,0.2
Mauritania,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,0.35
Mauritania,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.053
Mauritius,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,4.35
Mauritius,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,6.97
Mauritius,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.81
Mauritius,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,3.94
Mauritius,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,6.31
Mauritius,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.64
Mauritius,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,3.81
Mauritius,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,6.11
Mauritius,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.58
Mauritius,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,5
Mauritius,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,8.05
Mauritius,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,2.05
Mauritius,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,5.49
Mauritius,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,8.84
Mauritius,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,2.25
Mexico,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,5
Mexico,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,7.95
Mexico,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,2.13
Mexico,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,4.92
Mexico,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,7.83
Mexico,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,2.1
Mexico,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,5.21
Mexico,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,8.29
Mexico,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,2.22
Mexico,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,6.48
Mexico,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,10.31
Mexico,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,2.78
Mexico,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,6.43
Mexico,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,10.24
Mexico,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,2.77
Micronesia (Federated States of),2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,2.48
Micronesia (Federated States of),2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,4.06
Micronesia (Federated States of),2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.84
Micronesia (Federated States of),2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,2.44
Micronesia (Federated States of),2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,4
Micronesia (Federated States of),2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.83
Micronesia (Federated States of),2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,2.85
Micronesia (Federated States of),2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,4.67
Micronesia (Federated States of),2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.97
Micronesia (Federated States of),2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,2.78
Micronesia (Federated States of),2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,4.57
Micronesia (Federated States of),2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.97
Micronesia (Federated States of),2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,3.86
Micronesia (Federated States of),2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,6.4
Micronesia (Federated States of),2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.34
Mongolia,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,8.19
Mongolia,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,12.79
Mongolia,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,3.77
Mongolia,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,10.97
Mongolia,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,17.11
Mongolia,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,5.05
Mongolia,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,9.65
Mongolia,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,15.05
Mongolia,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,4.4
Mongolia,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,5.28
Mongolia,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,8.21
Mongolia,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,2.41
Mongolia,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,3.11
Mongolia,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,4.82
Mongolia,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.42
Montenegro,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,11.47
Montenegro,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,18.3
Montenegro,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,4.97
Montenegro,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,10.92
Montenegro,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,17.42
Montenegro,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,4.74
Montenegro,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,15.07
Montenegro,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,23.92
Montenegro,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,6.69
Morocco,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,0.69
Morocco,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,1.22
Morocco,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.18
Morocco,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,0.7
Morocco,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,1.24
Morocco,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.19
Morocco,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,0.9
Morocco,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,1.59
Morocco,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.24
Morocco,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,0.96
Morocco,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,1.69
Morocco,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.26
Morocco,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,1.01
Morocco,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,1.79
Morocco,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.28
Mozambique,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,2.3
Mozambique,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,3.86
Mozambique,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.88
Mozambique,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,2.19
Mozambique,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,3.67
Mozambique,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.84
Mozambique,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,1.63
Mozambique,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,2.75
Mozambique,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.63
Mozambique,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,1.3
Mozambique,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,2.2
Mozambique,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.51
Mozambique,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,2.33
Mozambique,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,3.98
Mozambique,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.91
Myanmar,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,5.12
Myanmar,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,8.43
Myanmar,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,2.02
Myanmar,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,4.41
Myanmar,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,7.26
Myanmar,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.74
Myanmar,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,2.9
Myanmar,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,4.78
Myanmar,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.16
Myanmar,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,1.65
Myanmar,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,2.71
Myanmar,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.67
Myanmar,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,0.38
Myanmar,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,0.63
Myanmar,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.16
Namibia,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,5.43
Namibia,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,9.1
Namibia,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,2.07
Namibia,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,5.23
Namibia,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,8.79
Namibia,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.99
Namibia,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,1.99
Namibia,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,3.36
Namibia,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.76
Namibia,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,2.7
Namibia,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,4.57
Namibia,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.98
Namibia,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,3.26
Namibia,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,5.51
Namibia,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.17
Nauru,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,3.71
Nauru,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,6.16
Nauru,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.26
Nauru,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,3.71
Nauru,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,6.16
Nauru,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.26
Nauru,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,5.73
Nauru,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,9.55
Nauru,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.95
Nauru,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,3.4
Nauru,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,5.68
Nauru,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.16
Nauru,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,6.04
Nauru,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,10.07
Nauru,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,2.11
Nepal,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,2.05
Nepal,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,3.49
Nepal,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.76
Nepal,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,2.05
Nepal,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,3.5
Nepal,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.76
Nepal,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,1.94
Nepal,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,3.3
Nepal,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.71
Nepal,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,1.95
Nepal,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,3.27
Nepal,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.69
Nepal,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,1.12
Nepal,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,1.88
Nepal,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.4
Netherlands,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,9.61
Netherlands,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,14.83
Netherlands,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,4.51
Netherlands,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,9.55
Netherlands,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,14.75
Netherlands,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,4.48
Netherlands,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,10.21
Netherlands,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,15.73
Netherlands,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,4.84
Netherlands,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,10.71
Netherlands,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,16.51
Netherlands,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,5.09
Netherlands,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,11.08
Netherlands,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,17.09
Netherlands,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,5.27
New Zealand,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,10.63
New Zealand,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,16.36
New Zealand,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,5.19
New Zealand,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,10.44
New Zealand,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,16.09
New Zealand,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,5.09
New Zealand,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,11.32
New Zealand,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,17.47
New Zealand,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,5.52
New Zealand,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,10.92
New Zealand,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,16.91
New Zealand,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,5.32
New Zealand,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,10.42
New Zealand,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,16.19
New Zealand,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,5
Nicaragua,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,5.18
Nicaragua,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,8.48
Nicaragua,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,2.07
Nicaragua,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,5.03
Nicaragua,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,8.24
Nicaragua,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,2.02
Nicaragua,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,4.79
Nicaragua,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,7.84
Nicaragua,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,1.94
Nicaragua,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,5.3
Nicaragua,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,8.66
Nicaragua,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,2.16
Nicaragua,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,5.05
Nicaragua,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,8.24
Nicaragua,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,2.07
Niger,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,0.67
Niger,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,1.16
Niger,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.2
Niger,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,0.55
Niger,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,0.95
Niger,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.16
Niger,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,0.31
Niger,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,0.55
Niger,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.09
Niger,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,0.25
Niger,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,0.44
Niger,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.072
Niger,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,0.23
Niger,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,0.41
Niger,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.066
Nigeria,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,10.84
Nigeria,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,17.24
Nigeria,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,4.37
Nigeria,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,10.81
Nigeria,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,17.2
Nigeria,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,4.33
Nigeria,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,11.72
Nigeria,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,18.79
Nigeria,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,4.59
Nigeria,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,12.51
Nigeria,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,20.03
Nigeria,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,4.93
Nigeria,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,12.5
Nigeria,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,20.11
Nigeria,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,4.87
Niue,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,10.68
Niue,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,17.03
Niue,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,4.2
Niue,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,10.28
Niue,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,16.37
Niue,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,4.04
Niue,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,7.39
Niue,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,11.82
Niue,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,2.86
Niue,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,8.11
Niue,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,13.03
Niue,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,3.04
Niue,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,8.54
Niue,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,13.72
Niue,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,3.12
Norway,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,7.41
Norway,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,11.2
Norway,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,3.58
Norway,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,7.52
Norway,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,11.38
Norway,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,3.63
Norway,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,8.94
Norway,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,13.59
Norway,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,4.35
Norway,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,8.87
Norway,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,13.55
Norway,2005,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,4.33
Norway,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,7.95
Norway,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,12.18
Norway,2000,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,3.87
Oman,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,0.78
Oman,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,1.04
Oman,2018,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.19
Oman,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,0.77
Oman,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Male,1.03
Oman,2015,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Female,0.19
Oman,2010,Total (recorded+unrecorded) alcohol per capita (15+) consumption,Both sexes,0.73
