Location,Indicator,Period,Dim1,First Tooltip
Lithuania,Population using safely managed sanitation services (%),2009,Total,87.1
Lithuania,Population using safely managed sanitation services (%),2009,Urban,93.23
Lithuania,Population using safely managed sanitation services (%),2009,Rural,74.75
Lithuania,Population using safely managed sanitation services (%),2008,Total,86.59
Lithuania,Population using safely managed sanitation services (%),2008,Urban,92.99
Lithuania,Population using safely managed sanitation services (%),2008,Rural,73.69
Lithuania,Population using safely managed sanitation services (%),2007,Total,86.07
Lithuania,Population using safely managed sanitation services (%),2007,Urban,92.76
Lithuania,Population using safely managed sanitation services (%),2007,Rural,72.63
Lithuania,Population using safely managed sanitation services (%),2006,Total,85.55
Lithuania,Population using safely managed sanitation services (%),2006,Urban,92.52
Lithuania,Population using safely managed sanitation services (%),2006,Rural,71.57
Lithuania,Population using safely managed sanitation services (%),2005,Total,85.02
Lithuania,Population using safely managed sanitation services (%),2005,Urban,92.28
Lithuania,Population using safely managed sanitation services (%),2005,Rural,70.52
Lithuania,Population using safely managed sanitation services (%),2004,Total,84.51
Lithuania,Population using safely managed sanitation services (%),2004,Urban,92.05
Lithuania,Population using safely managed sanitation services (%),2004,Rural,69.46
Lithuania,Population using safely managed sanitation services (%),2003,Total,84.02
Lithuania,Population using safely managed sanitation services (%),2003,Urban,91.81
Lithuania,Population using safely managed sanitation services (%),2003,Rural,68.4
Lithuania,Population using safely managed sanitation services (%),2002,Total,83.53
Lithuania,Population using safely managed sanitation services (%),2002,Urban,91.57
Lithuania,Population using safely managed sanitation services (%),2002,Rural,67.34
Lithuania,Population using safely managed sanitation services (%),2001,Total,83.05
Lithuania,Population using safely managed sanitation services (%),2001,Urban,91.33
Lithuania,Population using safely managed sanitation services (%),2001,Rural,66.29
Lithuania,Population using safely managed sanitation services (%),2000,Total,82.56
Lithuania,Population using safely managed sanitation services (%),2000,Urban,91.1
Lithuania,Population using safely managed sanitation services (%),2000,Rural,65.23
Luxembourg,Population using safely managed sanitation services (%),2017,Total,96.64
Luxembourg,Population using safely managed sanitation services (%),2017,Urban,97.39
Luxembourg,Population using safely managed sanitation services (%),2017,Rural,89.27
Luxembourg,Population using safely managed sanitation services (%),2016,Total,96.05
Luxembourg,Population using safely managed sanitation services (%),2016,Urban,96.81
Luxembourg,Population using safely managed sanitation services (%),2016,Rural,88.77
Luxembourg,Population using safely managed sanitation services (%),2015,Total,95.45
Luxembourg,Population using safely managed sanitation services (%),2015,Urban,96.24
Luxembourg,Population using safely managed sanitation services (%),2015,Rural,88.27
Luxembourg,Population using safely managed sanitation services (%),2014,Total,94.86
Luxembourg,Population using safely managed sanitation services (%),2014,Urban,95.66
Luxembourg,Population using safely managed sanitation services (%),2014,Rural,87.78
Luxembourg,Population using safely managed sanitation services (%),2013,Total,94.27
Luxembourg,Population using safely managed sanitation services (%),2013,Urban,95.08
Luxembourg,Population using safely managed sanitation services (%),2013,Rural,87.28
Luxembourg,Population using safely managed sanitation services (%),2012,Total,93.68
Luxembourg,Population using safely managed sanitation services (%),2012,Urban,94.51
Luxembourg,Population using safely managed sanitation services (%),2012,Rural,86.78
Luxembourg,Population using safely managed sanitation services (%),2011,Total,93.08
Luxembourg,Population using safely managed sanitation services (%),2011,Urban,93.93
Luxembourg,Population using safely managed sanitation services (%),2011,Rural,86.29
Luxembourg,Population using safely managed sanitation services (%),2010,Total,92.49
Luxembourg,Population using safely managed sanitation services (%),2010,Urban,93.35
Luxembourg,Population using safely managed sanitation services (%),2010,Rural,85.79
Luxembourg,Population using safely managed sanitation services (%),2009,Total,91.89
Luxembourg,Population using safely managed sanitation services (%),2009,Urban,92.78
Luxembourg,Population using safely managed sanitation services (%),2009,Rural,85.29
Luxembourg,Population using safely managed sanitation services (%),2008,Total,91.3
Luxembourg,Population using safely managed sanitation services (%),2008,Urban,92.2
Luxembourg,Population using safely managed sanitation services (%),2008,Rural,84.8
Luxembourg,Population using safely managed sanitation services (%),2007,Total,91.27
Luxembourg,Population using safely managed sanitation services (%),2007,Urban,92.2
Luxembourg,Population using safely managed sanitation services (%),2007,Rural,84.8
Luxembourg,Population using safely managed sanitation services (%),2006,Total,91.24
Luxembourg,Population using safely managed sanitation services (%),2006,Urban,92.2
Luxembourg,Population using safely managed sanitation services (%),2006,Rural,84.81
Luxembourg,Population using safely managed sanitation services (%),2005,Total,91.21
Luxembourg,Population using safely managed sanitation services (%),2005,Urban,92.2
Luxembourg,Population using safely managed sanitation services (%),2005,Rural,84.81
Luxembourg,Population using safely managed sanitation services (%),2004,Total,91.18
Luxembourg,Population using safely managed sanitation services (%),2004,Urban,92.21
Luxembourg,Population using safely managed sanitation services (%),2004,Rural,84.82
Luxembourg,Population using safely managed sanitation services (%),2003,Total,91.15
Luxembourg,Population using safely managed sanitation services (%),2003,Urban,92.21
Luxembourg,Population using safely managed sanitation services (%),2003,Rural,84.82
Luxembourg,Population using safely managed sanitation services (%),2002,Total,91.12
Luxembourg,Population using safely managed sanitation services (%),2002,Urban,92.21
Luxembourg,Population using safely managed sanitation services (%),2002,Rural,84.83
Luxembourg,Population using safely managed sanitation services (%),2001,Total,91.09
Luxembourg,Population using safely managed sanitation services (%),2001,Urban,92.21
Luxembourg,Population using safely managed sanitation services (%),2001,Rural,84.83
Luxembourg,Population using safely managed sanitation services (%),2000,Total,91.04
Luxembourg,Population using safely managed sanitation services (%),2000,Urban,92.21
Luxembourg,Population using safely managed sanitation services (%),2000,Rural,84.84
Malaysia,Population using safely managed sanitation services (%),2017,Total,88.63
Malaysia,Population using safely managed sanitation services (%),2016,Total,87.24
Malaysia,Population using safely managed sanitation services (%),2015,Total,85.87
Malaysia,Population using safely managed sanitation services (%),2014,Total,85.04
Malaysia,Population using safely managed sanitation services (%),2013,Total,84.14
Malaysia,Population using safely managed sanitation services (%),2012,Total,83.25
Malaysia,Population using safely managed sanitation services (%),2011,Total,82.38
Malaysia,Population using safely managed sanitation services (%),2010,Total,81.52
Malaysia,Population using safely managed sanitation services (%),2009,Total,80.67
Malaysia,Population using safely managed sanitation services (%),2008,Total,79.91
Malaysia,Population using safely managed sanitation services (%),2007,Total,79.15
Malaysia,Population using safely managed sanitation services (%),2006,Total,78.97
Malaysia,Population using safely managed sanitation services (%),2005,Total,78.77
Malaysia,Population using safely managed sanitation services (%),2004,Total,78.58
Malaysia,Population using safely managed sanitation services (%),2003,Total,78.38
Malaysia,Population using safely managed sanitation services (%),2002,Total,78.17
Malaysia,Population using safely managed sanitation services (%),2001,Total,77.97
Malaysia,Population using safely managed sanitation services (%),2000,Total,77.75
Mali,Population using safely managed sanitation services (%),2017,Total,18.71
Mali,Population using safely managed sanitation services (%),2017,Urban,9.11
Mali,Population using safely managed sanitation services (%),2017,Rural,25.54
Mali,Population using safely managed sanitation services (%),2016,Total,18.02
Mali,Population using safely managed sanitation services (%),2016,Urban,9
Mali,Population using safely managed sanitation services (%),2016,Rural,24.24
Mali,Population using safely managed sanitation services (%),2015,Total,17.34
Mali,Population using safely managed sanitation services (%),2015,Urban,8.89
Mali,Population using safely managed sanitation services (%),2015,Rural,22.96
Mali,Population using safely managed sanitation services (%),2014,Total,16.62
Mali,Population using safely managed sanitation services (%),2014,Urban,8.78
Mali,Population using safely managed sanitation services (%),2014,Rural,21.68
Mali,Population using safely managed sanitation services (%),2013,Total,15.91
Mali,Population using safely managed sanitation services (%),2013,Urban,8.67
Mali,Population using safely managed sanitation services (%),2013,Rural,20.43
Mali,Population using safely managed sanitation services (%),2012,Total,15.21
Mali,Population using safely managed sanitation services (%),2012,Urban,8.55
Mali,Population using safely managed sanitation services (%),2012,Rural,19.22
Mali,Population using safely managed sanitation services (%),2011,Total,14.51
Mali,Population using safely managed sanitation services (%),2011,Urban,8.44
Mali,Population using safely managed sanitation services (%),2011,Rural,18.04
Mali,Population using safely managed sanitation services (%),2010,Total,13.82
Mali,Population using safely managed sanitation services (%),2010,Urban,8.33
Mali,Population using safely managed sanitation services (%),2010,Rural,16.9
Mali,Population using safely managed sanitation services (%),2009,Total,13.13
Mali,Population using safely managed sanitation services (%),2009,Urban,8.21
Mali,Population using safely managed sanitation services (%),2009,Rural,15.8
Mali,Population using safely managed sanitation services (%),2008,Total,12.45
Mali,Population using safely managed sanitation services (%),2008,Urban,8.1
Mali,Population using safely managed sanitation services (%),2008,Rural,14.73
Mali,Population using safely managed sanitation services (%),2007,Total,11.77
Mali,Population using safely managed sanitation services (%),2007,Urban,7.95
Mali,Population using safely managed sanitation services (%),2007,Rural,13.7
Mali,Population using safely managed sanitation services (%),2006,Total,11.1
Mali,Population using safely managed sanitation services (%),2006,Urban,7.81
Mali,Population using safely managed sanitation services (%),2006,Rural,12.7
Mali,Population using safely managed sanitation services (%),2005,Total,10.44
Mali,Population using safely managed sanitation services (%),2005,Urban,7.66
Mali,Population using safely managed sanitation services (%),2005,Rural,11.75
Mali,Population using safely managed sanitation services (%),2004,Total,9.79
Mali,Population using safely managed sanitation services (%),2004,Urban,7.52
Mali,Population using safely managed sanitation services (%),2004,Rural,10.82
Mali,Population using safely managed sanitation services (%),2003,Total,9.15
Mali,Population using safely managed sanitation services (%),2003,Urban,7.38
Mali,Population using safely managed sanitation services (%),2003,Rural,9.94
Mali,Population using safely managed sanitation services (%),2002,Total,8.53
Mali,Population using safely managed sanitation services (%),2002,Urban,7.24
Mali,Population using safely managed sanitation services (%),2002,Rural,9.08
Mali,Population using safely managed sanitation services (%),2001,Total,7.93
Mali,Population using safely managed sanitation services (%),2001,Urban,7.1
Mali,Population using safely managed sanitation services (%),2001,Rural,8.27
Mali,Population using safely managed sanitation services (%),2000,Total,7.33
Mali,Population using safely managed sanitation services (%),2000,Urban,6.95
Mali,Population using safely managed sanitation services (%),2000,Rural,7.48
Malta,Population using safely managed sanitation services (%),2017,Total,92.98
Malta,Population using safely managed sanitation services (%),2017,Urban,92.98
Malta,Population using safely managed sanitation services (%),2017,Rural,93.03
Malta,Population using safely managed sanitation services (%),2016,Total,92.99
Malta,Population using safely managed sanitation services (%),2016,Urban,92.98
Malta,Population using safely managed sanitation services (%),2016,Rural,93.03
Malta,Population using safely managed sanitation services (%),2015,Total,92.99
Malta,Population using safely managed sanitation services (%),2015,Urban,92.99
Malta,Population using safely managed sanitation services (%),2015,Rural,93.03
Malta,Population using safely managed sanitation services (%),2014,Total,92.99
Malta,Population using safely managed sanitation services (%),2014,Urban,92.99
Malta,Population using safely managed sanitation services (%),2014,Rural,93.03
Malta,Population using safely managed sanitation services (%),2013,Total,92.99
Malta,Population using safely managed sanitation services (%),2013,Urban,92.99
Malta,Population using safely managed sanitation services (%),2013,Rural,93.03
Malta,Population using safely managed sanitation services (%),2012,Total,93
Malta,Population using safely managed sanitation services (%),2012,Urban,93
Malta,Population using safely managed sanitation services (%),2012,Rural,93.03
Malta,Population using safely managed sanitation services (%),2011,Total,93
Malta,Population using safely managed sanitation services (%),2011,Urban,93
Malta,Population using safely managed sanitation services (%),2011,Rural,93.03
Malta,Population using safely managed sanitation services (%),2010,Total,93
Malta,Population using safely managed sanitation services (%),2010,Urban,93
Malta,Population using safely managed sanitation services (%),2010,Rural,93.03
Malta,Population using safely managed sanitation services (%),2009,Total,93.01
Malta,Population using safely managed sanitation services (%),2009,Urban,93
Malta,Population using safely managed sanitation services (%),2009,Rural,93.03
Malta,Population using safely managed sanitation services (%),2008,Total,93.01
Malta,Population using safely managed sanitation services (%),2008,Urban,93.01
Malta,Population using safely managed sanitation services (%),2008,Rural,93.03
Malta,Population using safely managed sanitation services (%),2007,Total,93.01
Malta,Population using safely managed sanitation services (%),2007,Urban,93.01
Malta,Population using safely managed sanitation services (%),2007,Rural,93.03
Malta,Population using safely managed sanitation services (%),2006,Total,93.01
Malta,Population using safely managed sanitation services (%),2006,Urban,93.01
Malta,Population using safely managed sanitation services (%),2006,Rural,93.03
Malta,Population using safely managed sanitation services (%),2005,Total,93.02
Malta,Population using safely managed sanitation services (%),2005,Urban,93.02
Malta,Population using safely managed sanitation services (%),2005,Rural,93.03
Malta,Population using safely managed sanitation services (%),2004,Total,93.02
Malta,Population using safely managed sanitation services (%),2004,Urban,93.02
Malta,Population using safely managed sanitation services (%),2004,Rural,93.03
Malta,Population using safely managed sanitation services (%),2003,Total,93.02
Malta,Population using safely managed sanitation services (%),2003,Urban,93.02
Malta,Population using safely managed sanitation services (%),2003,Rural,93.03
Malta,Population using safely managed sanitation services (%),2002,Total,93.02
Malta,Population using safely managed sanitation services (%),2002,Urban,93.02
Malta,Population using safely managed sanitation services (%),2002,Rural,93.03
Malta,Population using safely managed sanitation services (%),2001,Total,93.03
Malta,Population using safely managed sanitation services (%),2001,Urban,93.03
Malta,Population using safely managed sanitation services (%),2001,Rural,93.03
Malta,Population using safely managed sanitation services (%),2000,Total,93.03
Malta,Population using safely managed sanitation services (%),2000,Urban,93.03
Malta,Population using safely managed sanitation services (%),2000,Rural,93.03
Mexico,Population using safely managed sanitation services (%),2017,Total,50.41
Mexico,Population using safely managed sanitation services (%),2017,Urban,52.26
Mexico,Population using safely managed sanitation services (%),2016,Total,47.96
Mexico,Population using safely managed sanitation services (%),2016,Urban,49.72
Mexico,Population using safely managed sanitation services (%),2015,Total,45.55
Mexico,Population using safely managed sanitation services (%),2015,Urban,47.22
Mexico,Population using safely managed sanitation services (%),2014,Total,43.18
Mexico,Population using safely managed sanitation services (%),2014,Urban,44.75
Mexico,Population using safely managed sanitation services (%),2013,Total,40.86
Mexico,Population using safely managed sanitation services (%),2013,Urban,42.33
Mexico,Population using safely managed sanitation services (%),2012,Total,38.57
Mexico,Population using safely managed sanitation services (%),2012,Urban,39.94
Mexico,Population using safely managed sanitation services (%),2011,Total,36.33
Mexico,Population using safely managed sanitation services (%),2011,Urban,37.59
Mexico,Population using safely managed sanitation services (%),2010,Total,34.14
Mexico,Population using safely managed sanitation services (%),2010,Urban,35.28
Mexico,Population using safely managed sanitation services (%),2009,Total,31.98
Mexico,Population using safely managed sanitation services (%),2009,Urban,33.01
Mexico,Population using safely managed sanitation services (%),2008,Total,29.87
Mexico,Population using safely managed sanitation services (%),2008,Urban,30.78
Mexico,Population using safely managed sanitation services (%),2007,Total,27.8
Mexico,Population using safely managed sanitation services (%),2007,Urban,28.58
Mexico,Population using safely managed sanitation services (%),2006,Total,25.77
Mexico,Population using safely managed sanitation services (%),2006,Urban,26.42
Mexico,Population using safely managed sanitation services (%),2005,Total,23.78
Mexico,Population using safely managed sanitation services (%),2005,Urban,24.3
Mexico,Population using safely managed sanitation services (%),2004,Total,21.84
Mexico,Population using safely managed sanitation services (%),2004,Urban,22.21
Mexico,Population using safely managed sanitation services (%),2003,Total,19.94
Mexico,Population using safely managed sanitation services (%),2003,Urban,20.16
Mexico,Population using safely managed sanitation services (%),2002,Total,18.08
Mexico,Population using safely managed sanitation services (%),2002,Urban,18.15
Mexico,Population using safely managed sanitation services (%),2001,Total,17.91
Mexico,Population using safely managed sanitation services (%),2001,Urban,18.09
Mexico,Population using safely managed sanitation services (%),2000,Total,17.73
Mexico,Population using safely managed sanitation services (%),2000,Urban,18.03
Monaco,Population using safely managed sanitation services (%),2017,Total,100
Monaco,Population using safely managed sanitation services (%),2017,Urban,100
Monaco,Population using safely managed sanitation services (%),2016,Total,100
Monaco,Population using safely managed sanitation services (%),2016,Urban,100
Monaco,Population using safely managed sanitation services (%),2015,Total,100
Monaco,Population using safely managed sanitation services (%),2015,Urban,100
Monaco,Population using safely managed sanitation services (%),2014,Total,100
Monaco,Population using safely managed sanitation services (%),2014,Urban,100
Monaco,Population using safely managed sanitation services (%),2013,Total,100
Monaco,Population using safely managed sanitation services (%),2013,Urban,100
Monaco,Population using safely managed sanitation services (%),2012,Total,100
Monaco,Population using safely managed sanitation services (%),2012,Urban,100
Monaco,Population using safely managed sanitation services (%),2011,Total,100
Monaco,Population using safely managed sanitation services (%),2011,Urban,100
Monaco,Population using safely managed sanitation services (%),2010,Total,100
Monaco,Population using safely managed sanitation services (%),2010,Urban,100
Monaco,Population using safely managed sanitation services (%),2009,Total,100
Monaco,Population using safely managed sanitation services (%),2009,Urban,100
Monaco,Population using safely managed sanitation services (%),2008,Total,100
Monaco,Population using safely managed sanitation services (%),2008,Urban,100
Monaco,Population using safely managed sanitation services (%),2007,Total,100
Monaco,Population using safely managed sanitation services (%),2007,Urban,100
Monaco,Population using safely managed sanitation services (%),2006,Total,100
Monaco,Population using safely managed sanitation services (%),2006,Urban,100
Monaco,Population using safely managed sanitation services (%),2005,Total,100
Monaco,Population using safely managed sanitation services (%),2005,Urban,100
Monaco,Population using safely managed sanitation services (%),2004,Total,100
Monaco,Population using safely managed sanitation services (%),2004,Urban,100
Monaco,Population using safely managed sanitation services (%),2003,Total,100
Monaco,Population using safely managed sanitation services (%),2003,Urban,100
Monaco,Population using safely managed sanitation services (%),2002,Total,100
Monaco,Population using safely managed sanitation services (%),2002,Urban,100
Monaco,Population using safely managed sanitation services (%),2001,Total,100
Monaco,Population using safely managed sanitation services (%),2001,Urban,100
Monaco,Population using safely managed sanitation services (%),2000,Total,100
Monaco,Population using safely managed sanitation services (%),2000,Urban,100
Montenegro,Population using safely managed sanitation services (%),2017,Urban,29.81
Montenegro,Population using safely managed sanitation services (%),2016,Urban,29.81
Montenegro,Population using safely managed sanitation services (%),2015,Urban,30.13
Montenegro,Population using safely managed sanitation services (%),2014,Urban,30.36
Montenegro,Population using safely managed sanitation services (%),2013,Urban,30.42
Montenegro,Population using safely managed sanitation services (%),2012,Urban,30.48
Montenegro,Population using safely managed sanitation services (%),2011,Urban,30.54
Montenegro,Population using safely managed sanitation services (%),2010,Urban,30.61
Montenegro,Population using safely managed sanitation services (%),2009,Urban,30.67
Montenegro,Population using safely managed sanitation services (%),2008,Urban,30.74
Montenegro,Population using safely managed sanitation services (%),2007,Urban,30.82
Montenegro,Population using safely managed sanitation services (%),2006,Urban,30.9
Morocco,Population using safely managed sanitation services (%),2017,Total,38.75
Morocco,Population using safely managed sanitation services (%),2017,Urban,40.23
Morocco,Population using safely managed sanitation services (%),2016,Total,38.73
Morocco,Population using safely managed sanitation services (%),2016,Urban,40.23
Morocco,Population using safely managed sanitation services (%),2015,Total,38.57
Morocco,Population using safely managed sanitation services (%),2015,Urban,40.27
Morocco,Population using safely managed sanitation services (%),2014,Total,38.41
Morocco,Population using safely managed sanitation services (%),2014,Urban,40.3
Morocco,Population using safely managed sanitation services (%),2013,Total,38.24
Morocco,Population using safely managed sanitation services (%),2013,Urban,40.33
Morocco,Population using safely managed sanitation services (%),2012,Total,37.79
Morocco,Population using safely managed sanitation services (%),2012,Urban,40.04
Morocco,Population using safely managed sanitation services (%),2011,Total,37.34
Morocco,Population using safely managed sanitation services (%),2011,Urban,39.74
Morocco,Population using safely managed sanitation services (%),2010,Total,36.89
Morocco,Population using safely managed sanitation services (%),2010,Urban,39.45
Morocco,Population using safely managed sanitation services (%),2009,Total,36.44
Morocco,Population using safely managed sanitation services (%),2009,Urban,39.15
Morocco,Population using safely managed sanitation services (%),2008,Total,35.98
Morocco,Population using safely managed sanitation services (%),2008,Urban,38.86
Morocco,Population using safely managed sanitation services (%),2007,Total,35.52
Morocco,Population using safely managed sanitation services (%),2007,Urban,38.56
Morocco,Population using safely managed sanitation services (%),2006,Total,35.06
Morocco,Population using safely managed sanitation services (%),2006,Urban,38.26
Morocco,Population using safely managed sanitation services (%),2005,Total,34.59
Morocco,Population using safely managed sanitation services (%),2005,Urban,37.96
Morocco,Population using safely managed sanitation services (%),2004,Total,34.13
Morocco,Population using safely managed sanitation services (%),2004,Urban,37.66
Morocco,Population using safely managed sanitation services (%),2003,Total,33.58
Morocco,Population using safely managed sanitation services (%),2003,Urban,37.36
Morocco,Population using safely managed sanitation services (%),2002,Total,33.03
Morocco,Population using safely managed sanitation services (%),2002,Urban,37.06
Morocco,Population using safely managed sanitation services (%),2001,Total,32.49
Morocco,Population using safely managed sanitation services (%),2001,Urban,36.76
Morocco,Population using safely managed sanitation services (%),2000,Total,32.21
Morocco,Population using safely managed sanitation services (%),2000,Urban,36.79
Mozambique,Population using safely managed sanitation services (%),2017,Rural,16.27
Mozambique,Population using safely managed sanitation services (%),2016,Rural,15.32
Mozambique,Population using safely managed sanitation services (%),2015,Rural,14.38
Mozambique,Population using safely managed sanitation services (%),2014,Rural,13.45
Mozambique,Population using safely managed sanitation services (%),2013,Rural,12.53
Mozambique,Population using safely managed sanitation services (%),2012,Rural,11.63
Mozambique,Population using safely managed sanitation services (%),2011,Rural,10.73
Mozambique,Population using safely managed sanitation services (%),2010,Rural,9.85
Mozambique,Population using safely managed sanitation services (%),2009,Rural,8.97
Mozambique,Population using safely managed sanitation services (%),2008,Rural,8.11
Mozambique,Population using safely managed sanitation services (%),2007,Rural,7.26
Mozambique,Population using safely managed sanitation services (%),2006,Rural,6.42
Mozambique,Population using safely managed sanitation services (%),2005,Rural,5.6
Mozambique,Population using safely managed sanitation services (%),2004,Rural,4.78
Mozambique,Population using safely managed sanitation services (%),2003,Rural,3.98
Mozambique,Population using safely managed sanitation services (%),2002,Rural,3.18
Mozambique,Population using safely managed sanitation services (%),2001,Rural,2.4
Mozambique,Population using safely managed sanitation services (%),2000,Rural,1.65
Netherlands,Population using safely managed sanitation services (%),2017,Total,97.47
Netherlands,Population using safely managed sanitation services (%),2017,Urban,97.48
Netherlands,Population using safely managed sanitation services (%),2017,Rural,97.45
Netherlands,Population using safely managed sanitation services (%),2016,Total,97.47
Netherlands,Population using safely managed sanitation services (%),2016,Urban,97.47
Netherlands,Population using safely managed sanitation services (%),2016,Rural,97.44
Netherlands,Population using safely managed sanitation services (%),2015,Total,97.47
Netherlands,Population using safely managed sanitation services (%),2015,Urban,97.47
Netherlands,Population using safely managed sanitation services (%),2015,Rural,97.44
Netherlands,Population using safely managed sanitation services (%),2014,Total,97.47
Netherlands,Population using safely managed sanitation services (%),2014,Urban,97.47
Netherlands,Population using safely managed sanitation services (%),2014,Rural,97.44
Netherlands,Population using safely managed sanitation services (%),2013,Total,97.47
Netherlands,Population using safely managed sanitation services (%),2013,Urban,97.47
Netherlands,Population using safely managed sanitation services (%),2013,Rural,97.44
Netherlands,Population using safely managed sanitation services (%),2012,Total,97.47
Netherlands,Population using safely managed sanitation services (%),2012,Urban,97.47
Netherlands,Population using safely managed sanitation services (%),2012,Rural,97.44
Netherlands,Population using safely managed sanitation services (%),2011,Total,97.46
Netherlands,Population using safely managed sanitation services (%),2011,Urban,97.47
Netherlands,Population using safely managed sanitation services (%),2011,Rural,97.44
Netherlands,Population using safely managed sanitation services (%),2010,Total,97.46
Netherlands,Population using safely managed sanitation services (%),2010,Urban,97.47
Netherlands,Population using safely managed sanitation services (%),2010,Rural,97.44
Netherlands,Population using safely managed sanitation services (%),2009,Total,97.46
Netherlands,Population using safely managed sanitation services (%),2009,Urban,97.47
Netherlands,Population using safely managed sanitation services (%),2009,Rural,97.44
Netherlands,Population using safely managed sanitation services (%),2008,Total,97.46
Netherlands,Population using safely managed sanitation services (%),2008,Urban,97.46
Netherlands,Population using safely managed sanitation services (%),2008,Rural,97.44
Netherlands,Population using safely managed sanitation services (%),2007,Total,97.46
Netherlands,Population using safely managed sanitation services (%),2007,Urban,97.46
Netherlands,Population using safely managed sanitation services (%),2007,Rural,97.43
Netherlands,Population using safely managed sanitation services (%),2006,Total,97.46
Netherlands,Population using safely managed sanitation services (%),2006,Urban,97.46
Netherlands,Population using safely managed sanitation services (%),2006,Rural,97.43
Netherlands,Population using safely managed sanitation services (%),2005,Total,97.46
Netherlands,Population using safely managed sanitation services (%),2005,Urban,97.46
Netherlands,Population using safely managed sanitation services (%),2005,Rural,97.43
Netherlands,Population using safely managed sanitation services (%),2004,Total,97.45
Netherlands,Population using safely managed sanitation services (%),2004,Urban,97.46
Netherlands,Population using safely managed sanitation services (%),2004,Rural,97.43
Netherlands,Population using safely managed sanitation services (%),2003,Total,97.45
Netherlands,Population using safely managed sanitation services (%),2003,Urban,97.46
Netherlands,Population using safely managed sanitation services (%),2003,Rural,97.43
Netherlands,Population using safely managed sanitation services (%),2002,Total,97.45
Netherlands,Population using safely managed sanitation services (%),2002,Urban,97.46
Netherlands,Population using safely managed sanitation services (%),2002,Rural,97.43
Netherlands,Population using safely managed sanitation services (%),2001,Total,97.45
Netherlands,Population using safely managed sanitation services (%),2001,Urban,97.46
Netherlands,Population using safely managed sanitation services (%),2001,Rural,97.43
Netherlands,Population using safely managed sanitation services (%),2000,Total,97.45
Netherlands,Population using safely managed sanitation services (%),2000,Urban,97.46
Netherlands,Population using safely managed sanitation services (%),2000,Rural,97.43
New Zealand,Population using safely managed sanitation services (%),2017,Total,88.68
New Zealand,Population using safely managed sanitation services (%),2016,Total,88.08
New Zealand,Population using safely managed sanitation services (%),2015,Total,87.47
New Zealand,Population using safely managed sanitation services (%),2014,Total,86.87
New Zealand,Population using safely managed sanitation services (%),2013,Total,86.28
New Zealand,Population using safely managed sanitation services (%),2012,Total,85.68
New Zealand,Population using safely managed sanitation services (%),2011,Total,85.08
New Zealand,Population using safely managed sanitation services (%),2010,Total,84.49
New Zealand,Population using safely managed sanitation services (%),2009,Total,83.89
New Zealand,Population using safely managed sanitation services (%),2008,Total,83.3
New Zealand,Population using safely managed sanitation services (%),2007,Total,82.71
New Zealand,Population using safely managed sanitation services (%),2006,Total,82.12
New Zealand,Population using safely managed sanitation services (%),2005,Total,81.53
New Zealand,Population using safely managed sanitation services (%),2004,Total,80.95
New Zealand,Population using safely managed sanitation services (%),2003,Total,80.36
New Zealand,Population using safely managed sanitation services (%),2002,Total,79.78
New Zealand,Population using safely managed sanitation services (%),2001,Total,79.19
New Zealand,Population using safely managed sanitation services (%),2000,Total,78.61
Niger,Population using safely managed sanitation services (%),2017,Total,9.6
Niger,Population using safely managed sanitation services (%),2017,Urban,23.43
Niger,Population using safely managed sanitation services (%),2017,Rural,6.9
Niger,Population using safely managed sanitation services (%),2016,Total,9.32
Niger,Population using safely managed sanitation services (%),2016,Urban,23
Niger,Population using safely managed sanitation services (%),2016,Rural,6.66
Niger,Population using safely managed sanitation services (%),2015,Total,9.04
Niger,Population using safely managed sanitation services (%),2015,Urban,22.56
Niger,Population using safely managed sanitation services (%),2015,Rural,6.41
Niger,Population using safely managed sanitation services (%),2014,Total,8.74
Niger,Population using safely managed sanitation services (%),2014,Urban,22.12
Niger,Population using safely managed sanitation services (%),2014,Rural,6.15
Niger,Population using safely managed sanitation services (%),2013,Total,8.43
Niger,Population using safely managed sanitation services (%),2013,Urban,21.67
Niger,Population using safely managed sanitation services (%),2013,Rural,5.87
Niger,Population using safely managed sanitation services (%),2012,Total,8.12
Niger,Population using safely managed sanitation services (%),2012,Urban,21.22
Niger,Population using safely managed sanitation services (%),2012,Rural,5.58
Niger,Population using safely managed sanitation services (%),2011,Total,7.79
Niger,Population using safely managed sanitation services (%),2011,Urban,20.77
Niger,Population using safely managed sanitation services (%),2011,Rural,5.28
Niger,Population using safely managed sanitation services (%),2010,Total,7.45
Niger,Population using safely managed sanitation services (%),2010,Urban,20.31
Niger,Population using safely managed sanitation services (%),2010,Rural,4.97
Niger,Population using safely managed sanitation services (%),2009,Total,7.11
Niger,Population using safely managed sanitation services (%),2009,Urban,19.85
Niger,Population using safely managed sanitation services (%),2009,Rural,4.64
Niger,Population using safely managed sanitation services (%),2008,Total,6.75
Niger,Population using safely managed sanitation services (%),2008,Urban,19.38
Niger,Population using safely managed sanitation services (%),2008,Rural,4.3
Niger,Population using safely managed sanitation services (%),2007,Total,6.37
Niger,Population using safely managed sanitation services (%),2007,Urban,18.91
Niger,Population using safely managed sanitation services (%),2007,Rural,3.94
Niger,Population using safely managed sanitation services (%),2006,Total,5.99
Niger,Population using safely managed sanitation services (%),2006,Urban,18.44
Niger,Population using safely managed sanitation services (%),2006,Rural,3.58
