Location,Period,Indicator,Dim1,First Tooltip
Georgia,2010,Healthy life expectancy (HALE) at birth (years),Male,60.52
Georgia,2010,Healthy life expectancy (HALE) at birth (years),Female,66.9
Georgia,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,61.94
Georgia,2000,Healthy life expectancy (HALE) at birth (years),Male,59.22
Georgia,2000,Healthy life expectancy (HALE) at birth (years),Female,64.6
Germany,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,70.89
Germany,2019,Healthy life expectancy (HALE) at birth (years),Male,69.66
Germany,2019,Healthy life expectancy (HALE) at birth (years),Female,72.11
Germany,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,70.07
Germany,2015,Healthy life expectancy (HALE) at birth (years),Male,69.28
Germany,2015,Healthy life expectancy (HALE) at birth (years),Female,70.85
Germany,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,69.96
Germany,2010,Healthy life expectancy (HALE) at birth (years),Male,69.05
Germany,2010,Healthy life expectancy (HALE) at birth (years),Female,70.87
Germany,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,68.46
Germany,2000,Healthy life expectancy (HALE) at birth (years),Male,66.96
Germany,2000,Healthy life expectancy (HALE) at birth (years),Female,69.81
Ghana,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,57.98
Ghana,2019,Healthy life expectancy (HALE) at birth (years),Male,56.53
Ghana,2019,Healthy life expectancy (HALE) at birth (years),Female,59.58
Ghana,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,56.49
Ghana,2015,Healthy life expectancy (HALE) at birth (years),Male,55.12
Ghana,2015,Healthy life expectancy (HALE) at birth (years),Female,58.02
Ghana,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,54.33
Ghana,2010,Healthy life expectancy (HALE) at birth (years),Male,53.22
Ghana,2010,Healthy life expectancy (HALE) at birth (years),Female,55.58
Ghana,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,51.9
Ghana,2000,Healthy life expectancy (HALE) at birth (years),Male,51.37
Ghana,2000,Healthy life expectancy (HALE) at birth (years),Female,52.46
Greece,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,70.87
Greece,2019,Healthy life expectancy (HALE) at birth (years),Male,69.86
Greece,2019,Healthy life expectancy (HALE) at birth (years),Female,71.87
Greece,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,70.43
Greece,2015,Healthy life expectancy (HALE) at birth (years),Male,69.3
Greece,2015,Healthy life expectancy (HALE) at birth (years),Female,71.55
Greece,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,70.04
Greece,2010,Healthy life expectancy (HALE) at birth (years),Male,68.89
Greece,2010,Healthy life expectancy (HALE) at birth (years),Female,71.2
Greece,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,68.63
Greece,2000,Healthy life expectancy (HALE) at birth (years),Male,67.46
Greece,2000,Healthy life expectancy (HALE) at birth (years),Female,69.82
Grenada,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,63.92
Grenada,2019,Healthy life expectancy (HALE) at birth (years),Male,62.6
Grenada,2019,Healthy life expectancy (HALE) at birth (years),Female,65.36
Grenada,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,63.85
Grenada,2015,Healthy life expectancy (HALE) at birth (years),Male,62.5
Grenada,2015,Healthy life expectancy (HALE) at birth (years),Female,65.33
Grenada,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,63.48
Grenada,2010,Healthy life expectancy (HALE) at birth (years),Male,61.78
Grenada,2010,Healthy life expectancy (HALE) at birth (years),Female,65.7
Grenada,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,63.58
Grenada,2000,Healthy life expectancy (HALE) at birth (years),Male,61.47
Grenada,2000,Healthy life expectancy (HALE) at birth (years),Female,66.13
Guatemala,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,62.3
Guatemala,2019,Healthy life expectancy (HALE) at birth (years),Male,60.46
Guatemala,2019,Healthy life expectancy (HALE) at birth (years),Female,64.12
Guatemala,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,61.48
Guatemala,2015,Healthy life expectancy (HALE) at birth (years),Male,59.55
Guatemala,2015,Healthy life expectancy (HALE) at birth (years),Female,63.37
Guatemala,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,60.09
Guatemala,2010,Healthy life expectancy (HALE) at birth (years),Male,57.83
Guatemala,2010,Healthy life expectancy (HALE) at birth (years),Female,62.32
Guatemala,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,57.84
Guatemala,2000,Healthy life expectancy (HALE) at birth (years),Male,55.6
Guatemala,2000,Healthy life expectancy (HALE) at birth (years),Female,60.07
Guinea,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,53.32
Guinea,2019,Healthy life expectancy (HALE) at birth (years),Male,52.87
Guinea,2019,Healthy life expectancy (HALE) at birth (years),Female,53.7
Guinea,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,51.51
Guinea,2015,Healthy life expectancy (HALE) at birth (years),Male,51.06
Guinea,2015,Healthy life expectancy (HALE) at birth (years),Female,51.92
Guinea,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,50.87
Guinea,2010,Healthy life expectancy (HALE) at birth (years),Male,50.51
Guinea,2010,Healthy life expectancy (HALE) at birth (years),Female,51.22
Guinea,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,47.54
Guinea,2000,Healthy life expectancy (HALE) at birth (years),Male,47.31
Guinea,2000,Healthy life expectancy (HALE) at birth (years),Female,47.81
Guinea-Bissau,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,52.62
Guinea-Bissau,2019,Healthy life expectancy (HALE) at birth (years),Male,51.08
Guinea-Bissau,2019,Healthy life expectancy (HALE) at birth (years),Female,54.12
Guinea-Bissau,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,50.92
Guinea-Bissau,2015,Healthy life expectancy (HALE) at birth (years),Male,49.48
Guinea-Bissau,2015,Healthy life expectancy (HALE) at birth (years),Female,52.31
Guinea-Bissau,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,48.56
Guinea-Bissau,2010,Healthy life expectancy (HALE) at birth (years),Male,47.34
Guinea-Bissau,2010,Healthy life expectancy (HALE) at birth (years),Female,49.71
Guinea-Bissau,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,44.05
Guinea-Bissau,2000,Healthy life expectancy (HALE) at birth (years),Male,42.6
Guinea-Bissau,2000,Healthy life expectancy (HALE) at birth (years),Female,45.49
Guyana,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,57.24
Guyana,2019,Healthy life expectancy (HALE) at birth (years),Male,55.05
Guyana,2019,Healthy life expectancy (HALE) at birth (years),Female,59.74
Guyana,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,57.17
Guyana,2015,Healthy life expectancy (HALE) at birth (years),Male,54.97
Guyana,2015,Healthy life expectancy (HALE) at birth (years),Female,59.61
Guyana,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,56.58
Guyana,2010,Healthy life expectancy (HALE) at birth (years),Male,54.51
Guyana,2010,Healthy life expectancy (HALE) at birth (years),Female,58.86
Guyana,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,54.97
Guyana,2000,Healthy life expectancy (HALE) at birth (years),Male,52.89
Guyana,2000,Healthy life expectancy (HALE) at birth (years),Female,57.31
Haiti,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,55.8
Haiti,2019,Healthy life expectancy (HALE) at birth (years),Male,55.87
Haiti,2019,Healthy life expectancy (HALE) at birth (years),Female,55.76
Haiti,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,54.59
Haiti,2015,Healthy life expectancy (HALE) at birth (years),Male,54.77
Haiti,2015,Healthy life expectancy (HALE) at birth (years),Female,54.44
Haiti,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,27.98
Haiti,2010,Healthy life expectancy (HALE) at birth (years),Male,25.37
Haiti,2010,Healthy life expectancy (HALE) at birth (years),Female,31.16
Haiti,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,50
Haiti,2000,Healthy life expectancy (HALE) at birth (years),Male,50.48
Haiti,2000,Healthy life expectancy (HALE) at birth (years),Female,49.6
Honduras,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,62.98
Honduras,2019,Healthy life expectancy (HALE) at birth (years),Male,62.66
Honduras,2019,Healthy life expectancy (HALE) at birth (years),Female,63.3
Honduras,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,61.33
Honduras,2015,Healthy life expectancy (HALE) at birth (years),Male,60.13
Honduras,2015,Healthy life expectancy (HALE) at birth (years),Female,62.56
Honduras,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,62.32
Honduras,2010,Healthy life expectancy (HALE) at birth (years),Male,62.19
Honduras,2010,Healthy life expectancy (HALE) at birth (years),Female,62.51
Honduras,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,61.22
Honduras,2000,Healthy life expectancy (HALE) at birth (years),Male,61.08
Honduras,2000,Healthy life expectancy (HALE) at birth (years),Female,61.44
Hungary,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,67.19
Hungary,2019,Healthy life expectancy (HALE) at birth (years),Male,64.96
Hungary,2019,Healthy life expectancy (HALE) at birth (years),Female,69.26
Hungary,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,66.6
Hungary,2015,Healthy life expectancy (HALE) at birth (years),Male,64.35
Hungary,2015,Healthy life expectancy (HALE) at birth (years),Female,68.67
Hungary,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,65.77
Hungary,2010,Healthy life expectancy (HALE) at birth (years),Male,63.02
Hungary,2010,Healthy life expectancy (HALE) at birth (years),Female,68.38
Hungary,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,63.03
Hungary,2000,Healthy life expectancy (HALE) at birth (years),Male,59.97
Hungary,2000,Healthy life expectancy (HALE) at birth (years),Female,66.11
Iceland,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,71.98
Iceland,2019,Healthy life expectancy (HALE) at birth (years),Male,71.7
Iceland,2019,Healthy life expectancy (HALE) at birth (years),Female,72.27
Iceland,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,71.9
Iceland,2015,Healthy life expectancy (HALE) at birth (years),Male,71.68
Iceland,2015,Healthy life expectancy (HALE) at birth (years),Female,72.1
Iceland,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,71.43
Iceland,2010,Healthy life expectancy (HALE) at birth (years),Male,71.07
Iceland,2010,Healthy life expectancy (HALE) at birth (years),Female,71.77
Iceland,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,69.82
Iceland,2000,Healthy life expectancy (HALE) at birth (years),Male,69.28
Iceland,2000,Healthy life expectancy (HALE) at birth (years),Female,70.34
India,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,60.33
India,2019,Healthy life expectancy (HALE) at birth (years),Male,60.28
India,2019,Healthy life expectancy (HALE) at birth (years),Female,60.39
India,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,59.14
India,2015,Healthy life expectancy (HALE) at birth (years),Male,59.12
India,2015,Healthy life expectancy (HALE) at birth (years),Female,59.16
India,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,57.32
India,2010,Healthy life expectancy (HALE) at birth (years),Male,57.03
India,2010,Healthy life expectancy (HALE) at birth (years),Female,57.65
India,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,52.95
India,2000,Healthy life expectancy (HALE) at birth (years),Male,53.19
India,2000,Healthy life expectancy (HALE) at birth (years),Female,52.68
Indonesia,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,62.83
Indonesia,2019,Healthy life expectancy (HALE) at birth (years),Male,61.92
Indonesia,2019,Healthy life expectancy (HALE) at birth (years),Female,63.79
Indonesia,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,62.33
Indonesia,2015,Healthy life expectancy (HALE) at birth (years),Male,61.45
Indonesia,2015,Healthy life expectancy (HALE) at birth (years),Female,63.24
Indonesia,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,61.21
Indonesia,2010,Healthy life expectancy (HALE) at birth (years),Male,60.43
Indonesia,2010,Healthy life expectancy (HALE) at birth (years),Female,62.02
Indonesia,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,59.03
Indonesia,2000,Healthy life expectancy (HALE) at birth (years),Male,58.45
Indonesia,2000,Healthy life expectancy (HALE) at birth (years),Female,59.6
Iran (Islamic Republic of),2019,Healthy life expectancy (HALE) at birth (years),Both sexes,66.26
Iran (Islamic Republic of),2019,Healthy life expectancy (HALE) at birth (years),Male,65.97
Iran (Islamic Republic of),2019,Healthy life expectancy (HALE) at birth (years),Female,66.52
Iran (Islamic Republic of),2015,Healthy life expectancy (HALE) at birth (years),Both sexes,65.66
Iran (Islamic Republic of),2015,Healthy life expectancy (HALE) at birth (years),Male,65.31
Iran (Islamic Republic of),2015,Healthy life expectancy (HALE) at birth (years),Female,66.01
Iran (Islamic Republic of),2010,Healthy life expectancy (HALE) at birth (years),Both sexes,65.02
Iran (Islamic Republic of),2010,Healthy life expectancy (HALE) at birth (years),Male,64.48
Iran (Islamic Republic of),2010,Healthy life expectancy (HALE) at birth (years),Female,65.6
Iran (Islamic Republic of),2000,Healthy life expectancy (HALE) at birth (years),Both sexes,62.56
Iran (Islamic Republic of),2000,Healthy life expectancy (HALE) at birth (years),Male,62.06
Iran (Islamic Republic of),2000,Healthy life expectancy (HALE) at birth (years),Female,63.12
Iraq,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,62.66
Iraq,2019,Healthy life expectancy (HALE) at birth (years),Male,61.63
Iraq,2019,Healthy life expectancy (HALE) at birth (years),Female,63.7
Iraq,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,60.8
Iraq,2015,Healthy life expectancy (HALE) at birth (years),Male,59.3
Iraq,2015,Healthy life expectancy (HALE) at birth (years),Female,62.38
Iraq,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,60.88
Iraq,2010,Healthy life expectancy (HALE) at birth (years),Male,59.79
Iraq,2010,Healthy life expectancy (HALE) at birth (years),Female,62
Iraq,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,59.52
Iraq,2000,Healthy life expectancy (HALE) at birth (years),Male,58.55
Iraq,2000,Healthy life expectancy (HALE) at birth (years),Female,60.58
Ireland,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,71.07
Ireland,2019,Healthy life expectancy (HALE) at birth (years),Male,70.72
Ireland,2019,Healthy life expectancy (HALE) at birth (years),Female,71.43
Ireland,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,70.66
Ireland,2015,Healthy life expectancy (HALE) at birth (years),Male,70.16
Ireland,2015,Healthy life expectancy (HALE) at birth (years),Female,71.16
Ireland,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,70.06
Ireland,2010,Healthy life expectancy (HALE) at birth (years),Male,69.34
Ireland,2010,Healthy life expectancy (HALE) at birth (years),Female,70.75
Ireland,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,67.08
Ireland,2000,Healthy life expectancy (HALE) at birth (years),Male,65.88
Ireland,2000,Healthy life expectancy (HALE) at birth (years),Female,68.3
Israel,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,72.38
Israel,2019,Healthy life expectancy (HALE) at birth (years),Male,71.97
Israel,2019,Healthy life expectancy (HALE) at birth (years),Female,72.74
Israel,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,71.84
Israel,2015,Healthy life expectancy (HALE) at birth (years),Male,71.3
Israel,2015,Healthy life expectancy (HALE) at birth (years),Female,72.32
Israel,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,71.42
Israel,2010,Healthy life expectancy (HALE) at birth (years),Male,70.92
Israel,2010,Healthy life expectancy (HALE) at birth (years),Female,71.84
Israel,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,69.21
Israel,2000,Healthy life expectancy (HALE) at birth (years),Male,68.42
Israel,2000,Healthy life expectancy (HALE) at birth (years),Female,69.94
Italy,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,71.92
Italy,2019,Healthy life expectancy (HALE) at birth (years),Male,71.16
Italy,2019,Healthy life expectancy (HALE) at birth (years),Female,72.59
Italy,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,71.56
Italy,2015,Healthy life expectancy (HALE) at birth (years),Male,70.65
Italy,2015,Healthy life expectancy (HALE) at birth (years),Female,72.36
Italy,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,71.14
Italy,2010,Healthy life expectancy (HALE) at birth (years),Male,69.98
Italy,2010,Healthy life expectancy (HALE) at birth (years),Female,72.19
Italy,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,69.04
Italy,2000,Healthy life expectancy (HALE) at birth (years),Male,67.56
Italy,2000,Healthy life expectancy (HALE) at birth (years),Female,70.39
Jamaica,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,66.55
Jamaica,2019,Healthy life expectancy (HALE) at birth (years),Male,65.93
Jamaica,2019,Healthy life expectancy (HALE) at birth (years),Female,67.25
Jamaica,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,66.59
Jamaica,2015,Healthy life expectancy (HALE) at birth (years),Male,65.86
Jamaica,2015,Healthy life expectancy (HALE) at birth (years),Female,67.42
Jamaica,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,66.56
Jamaica,2010,Healthy life expectancy (HALE) at birth (years),Male,65.27
Jamaica,2010,Healthy life expectancy (HALE) at birth (years),Female,68.04
Jamaica,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,65.4
Jamaica,2000,Healthy life expectancy (HALE) at birth (years),Male,64.29
Jamaica,2000,Healthy life expectancy (HALE) at birth (years),Female,66.6
Japan,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,74.09
Japan,2019,Healthy life expectancy (HALE) at birth (years),Male,72.64
Japan,2019,Healthy life expectancy (HALE) at birth (years),Female,75.48
Japan,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,73.62
Japan,2015,Healthy life expectancy (HALE) at birth (years),Male,72.04
Japan,2015,Healthy life expectancy (HALE) at birth (years),Female,75.11
Japan,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,72.97
Japan,2010,Healthy life expectancy (HALE) at birth (years),Male,71.15
Japan,2010,Healthy life expectancy (HALE) at birth (years),Female,74.7
Japan,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,71.58
Japan,2000,Healthy life expectancy (HALE) at birth (years),Male,69.46
Japan,2000,Healthy life expectancy (HALE) at birth (years),Female,73.54
Jordan,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,67.6
Jordan,2019,Healthy life expectancy (HALE) at birth (years),Male,68.05
Jordan,2019,Healthy life expectancy (HALE) at birth (years),Female,67.17
Jordan,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,67.59
Jordan,2015,Healthy life expectancy (HALE) at birth (years),Male,68.04
Jordan,2015,Healthy life expectancy (HALE) at birth (years),Female,67.17
Jordan,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,66.67
Jordan,2010,Healthy life expectancy (HALE) at birth (years),Male,67.11
Jordan,2010,Healthy life expectancy (HALE) at birth (years),Female,66.22
Jordan,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,63.56
Jordan,2000,Healthy life expectancy (HALE) at birth (years),Male,64.95
Jordan,2000,Healthy life expectancy (HALE) at birth (years),Female,62.27
Kazakhstan,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,64.99
Kazakhstan,2019,Healthy life expectancy (HALE) at birth (years),Male,62.37
Kazakhstan,2019,Healthy life expectancy (HALE) at birth (years),Female,67.39
Kazakhstan,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,63.35
Kazakhstan,2015,Healthy life expectancy (HALE) at birth (years),Male,60.31
Kazakhstan,2015,Healthy life expectancy (HALE) at birth (years),Female,66.27
Kazakhstan,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,60.45
Kazakhstan,2010,Healthy life expectancy (HALE) at birth (years),Male,56.96
Kazakhstan,2010,Healthy life expectancy (HALE) at birth (years),Female,64.01
Kazakhstan,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,56.1
Kazakhstan,2000,Healthy life expectancy (HALE) at birth (years),Male,51.98
Kazakhstan,2000,Healthy life expectancy (HALE) at birth (years),Female,60.54
Kenya,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,57.68
Kenya,2019,Healthy life expectancy (HALE) at birth (years),Male,56.41
Kenya,2019,Healthy life expectancy (HALE) at birth (years),Female,58.93
Kenya,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,56.08
Kenya,2015,Healthy life expectancy (HALE) at birth (years),Male,54.76
Kenya,2015,Healthy life expectancy (HALE) at birth (years),Female,57.4
Kenya,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,53.53
Kenya,2010,Healthy life expectancy (HALE) at birth (years),Male,52.61
Kenya,2010,Healthy life expectancy (HALE) at birth (years),Female,54.42
Kenya,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,46.94
Kenya,2000,Healthy life expectancy (HALE) at birth (years),Male,46.65
Kenya,2000,Healthy life expectancy (HALE) at birth (years),Female,47.25
Kiribati,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,52.62
Kiribati,2019,Healthy life expectancy (HALE) at birth (years),Male,50.45
Kiribati,2019,Healthy life expectancy (HALE) at birth (years),Female,54.85
Kiribati,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,51.62
Kiribati,2015,Healthy life expectancy (HALE) at birth (years),Male,49.62
Kiribati,2015,Healthy life expectancy (HALE) at birth (years),Female,53.7
Kiribati,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,51.53
Kiribati,2010,Healthy life expectancy (HALE) at birth (years),Male,49.35
Kiribati,2010,Healthy life expectancy (HALE) at birth (years),Female,53.81
Kiribati,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,49.57
Kiribati,2000,Healthy life expectancy (HALE) at birth (years),Male,47.13
Kiribati,2000,Healthy life expectancy (HALE) at birth (years),Female,52.18
Kuwait,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,70.09
Kuwait,2019,Healthy life expectancy (HALE) at birth (years),Male,69.51
Kuwait,2019,Healthy life expectancy (HALE) at birth (years),Female,71.09
Kuwait,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,70.23
Kuwait,2015,Healthy life expectancy (HALE) at birth (years),Male,69.74
Kuwait,2015,Healthy life expectancy (HALE) at birth (years),Female,71.04
Kuwait,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,69.21
Kuwait,2010,Healthy life expectancy (HALE) at birth (years),Male,69.17
Kuwait,2010,Healthy life expectancy (HALE) at birth (years),Female,69.21
Kuwait,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,67.7
Kuwait,2000,Healthy life expectancy (HALE) at birth (years),Male,67.38
Kuwait,2000,Healthy life expectancy (HALE) at birth (years),Female,68.02
Kyrgyzstan,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,65.78
Kyrgyzstan,2019,Healthy life expectancy (HALE) at birth (years),Male,63.61
Kyrgyzstan,2019,Healthy life expectancy (HALE) at birth (years),Female,67.73
Kyrgyzstan,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,63.74
Kyrgyzstan,2015,Healthy life expectancy (HALE) at birth (years),Male,61.32
Kyrgyzstan,2015,Healthy life expectancy (HALE) at birth (years),Female,66.16
Kyrgyzstan,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,61.64
Kyrgyzstan,2010,Healthy life expectancy (HALE) at birth (years),Male,58.89
Kyrgyzstan,2010,Healthy life expectancy (HALE) at birth (years),Female,64.49
Kyrgyzstan,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,58.66
Kyrgyzstan,2000,Healthy life expectancy (HALE) at birth (years),Male,55.8
Kyrgyzstan,2000,Healthy life expectancy (HALE) at birth (years),Female,61.68
Lao People's Democratic Republic,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,60.51
Lao People's Democratic Republic,2019,Healthy life expectancy (HALE) at birth (years),Male,59.2
Lao People's Democratic Republic,2019,Healthy life expectancy (HALE) at birth (years),Female,61.89
Lao People's Democratic Republic,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,59.29
Lao People's Democratic Republic,2015,Healthy life expectancy (HALE) at birth (years),Male,57.91
Lao People's Democratic Republic,2015,Healthy life expectancy (HALE) at birth (years),Female,60.73
Lao People's Democratic Republic,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,57.43
Lao People's Democratic Republic,2010,Healthy life expectancy (HALE) at birth (years),Male,56
Lao People's Democratic Republic,2010,Healthy life expectancy (HALE) at birth (years),Female,58.9
Lao People's Democratic Republic,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,51.77
Lao People's Democratic Republic,2000,Healthy life expectancy (HALE) at birth (years),Male,50.5
Lao People's Democratic Republic,2000,Healthy life expectancy (HALE) at birth (years),Female,53.09
Latvia,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,66.25
Latvia,2019,Healthy life expectancy (HALE) at birth (years),Male,62.91
Latvia,2019,Healthy life expectancy (HALE) at birth (years),Female,69.34
Latvia,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,65.76
Latvia,2015,Healthy life expectancy (HALE) at birth (years),Male,62.33
Latvia,2015,Healthy life expectancy (HALE) at birth (years),Female,68.9
Latvia,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,64.26
Latvia,2010,Healthy life expectancy (HALE) at birth (years),Male,60.54
Latvia,2010,Healthy life expectancy (HALE) at birth (years),Female,67.73
Latvia,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,61.57
Latvia,2000,Healthy life expectancy (HALE) at birth (years),Male,57.36
Latvia,2000,Healthy life expectancy (HALE) at birth (years),Female,65.64
Lebanon,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,65.96
Lebanon,2019,Healthy life expectancy (HALE) at birth (years),Male,65.06
Lebanon,2019,Healthy life expectancy (HALE) at birth (years),Female,67.05
Lebanon,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,65.67
Lebanon,2015,Healthy life expectancy (HALE) at birth (years),Male,64.69
Lebanon,2015,Healthy life expectancy (HALE) at birth (years),Female,66.82
Lebanon,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,65.4
Lebanon,2010,Healthy life expectancy (HALE) at birth (years),Male,64.6
Lebanon,2010,Healthy life expectancy (HALE) at birth (years),Female,66.33
Lebanon,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,64.66
Lebanon,2000,Healthy life expectancy (HALE) at birth (years),Male,64.4
Lebanon,2000,Healthy life expectancy (HALE) at birth (years),Female,64.92
Lesotho,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,44.24
Lesotho,2019,Healthy life expectancy (HALE) at birth (years),Male,42.31
Lesotho,2019,Healthy life expectancy (HALE) at birth (years),Female,46.42
Lesotho,2015,Healthy life expectancy (HALE) at birth (years),Both sexes,41.64
Lesotho,2015,Healthy life expectancy (HALE) at birth (years),Male,40.06
Lesotho,2015,Healthy life expectancy (HALE) at birth (years),Female,43.42
Lesotho,2010,Healthy life expectancy (HALE) at birth (years),Both sexes,41.46
Lesotho,2010,Healthy life expectancy (HALE) at birth (years),Male,39.63
Lesotho,2010,Healthy life expectancy (HALE) at birth (years),Female,43.61
Lesotho,2000,Healthy life expectancy (HALE) at birth (years),Both sexes,41.98
Lesotho,2000,Healthy life expectancy (HALE) at birth (years),Male,40.71
Lesotho,2000,Healthy life expectancy (HALE) at birth (years),Female,43.73
Liberia,2019,Healthy life expectancy (HALE) at birth (years),Both sexes,54.91
Liberia,2019,Healthy life expectancy (HALE) at birth (years),Male,54.86
